unique_id,Citation,Title,Journal,Issue,Year
1414108,"Li, X., C. Zhang, W. Li, Y. Kuzovkina, and D. Weiner. ""Who lives in greener neighborhoods? The distribution of street greenery and its association with residents' socioeconomic conditions in Hartford, Connecticut, USA.,"" Urban Forestry & Urban Greening, v.14, 2015, p. 751-759.","Who lives in greener neighborhoods? The distribution of street greenery and its association with residents' socioeconomic conditions in Hartford, Connecticut, USA.",Urban Forestry & Urban Greening,14,2015
1414108,"Li, X., W. Li, Q. Meng, C. Zhang, T. Jansco and K. Wu. ""Modeling building proximity to green spaces in a three-dimensional perspective using multi-source remotely sensed imagery,"" Journal of Spatial Science, 2016. doi:10.1080/14498596.2015.1132642",Modeling building proximity to green spaces in a three-dimensional perspective using multi-source remotely sensed imagery,Journal of Spatial Science,,2016
1414108,"Zhang, W., W. Li and C. Zhang. ""Land cover post-classifications by Markov chain random field cosimulation based on pre-classifications by different conventional classifiers,"" International Journal of Remote Sensing, v.37, 2016, p. 926-949. doi:10.1080/01431161.2016.1143136",Land cover post-classifications by Markov chain random field cosimulation based on pre-classifications by different conventional classifiers,International Journal of Remote Sensing,37,2016
1414108,"Li X., C. Zhang, W. Li, Y. A. Kuzovkina. ""Environmental inequities in terms of different types of urban greenery in Hartford, Connecticut,"" Urban Forestry and Urban Greening, v.18, 2016, p. 163-172. doi:doi:10.1016/j.ufug.2016.06.002","Environmental inequities in terms of different types of urban greenery in Hartford, Connecticut",Urban Forestry and Urban Greening,18,2016
1414108,"Merow, C., S. Bois, J.M. Allen, Y. Xie, and J.A. Silander. ""Climate change both facilitates and inhibits invasive plant ranges in New England,"" Proceedings of the National Academy of Science, v.114, 2017, p. E3276-E32.",Climate change both facilitates and inhibits invasive plant ranges in New England,Proceedings of the National Academy of Science,114,2017
1414108,"Wang, W., C. Zhang, J. M. Allen, W. Li, M. Boyer, K. Segerson, and J. Silander. ""Analysis and Prediction of Land Use Changes Related to Invasive Species and Major Driving Forces in the State of Connecticut,"" Land, v.5, 2016. doi:10.3390/land5030025",Analysis and Prediction of Land Use Changes Related to Invasive Species and Major Driving Forces in the State of Connecticut,Land,5,2016
1414108,"Zhai, R., C. Zhang, W. Li, M. Boyer, and D. Hanink. ""Prediction of Land Use Change in Long Island Sound Watersheds Using Nighttime Light Data,"" Land, v.5, 2016. doi:10.3390/land5040044",Prediction of Land Use Change in Long Island Sound Watersheds Using Nighttime Light Data,Land,5,2016
1414108,"Zhang W., W. Li, C. Zhang and W. B. Ouimet. ""Detecting horizontal and vertical urban growth from medium resolution imagery and its relationships with major socioeconomic factors,"" International Journal of Remote Sensing, v.38, 2017, p. 3704-3734.",Detecting horizontal and vertical urban growth from medium resolution imagery and its relationships with major socioeconomic factors,International Journal of Remote Sensing,38,2017
1414108,"Zhang W., W. Li, C. Zhang, and X. Li. ""Incorporating Spectral Similarity into Markov Chain Geostatistical Cosimulation for Reducing Smoothing Effect in Land Cover PostClassification,"" IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing, v.10, 2017, p. 1082- 109. doi:10.1109/JSTARS.2016.2596040",Incorporating Spectral Similarity into Markov Chain Geostatistical Cosimulation for Reducing Smoothing Effect in Land Cover PostClassification,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,10,2017
1414108,"Zhang W., W. Li, C. Zhang. D. Hanink, X. Li, and W. Wang. ""Parcel feature data derived from Google Street View images for urban land use classification in Brooklyn, New York City,"" Data in Brief, v.12, 2017, p. 175-179. doi:http://doi.org/10.1016/j.dib.2017.04.002","Parcel feature data derived from Google Street View images for urban land use classification in Brooklyn, New York City",Data in Brief,12,2017
1414108,"Zhang W., W. Li, C. Zhang. D. Hanink, X. Li, and W. Wang. ""Parcel-based urban land use classification in megacity using airborne LiDAR, high resolution orthoimagery, and Google Street View,"" Computers, Environment and Urban Systems, v.64, 2017, p. 215-228. doi:http://dx.doi.org/10.1016/j.compenvurbsys.2017.03.001","Parcel-based urban land use classification in megacity using airborne LiDAR, high resolution orthoimagery, and Google Street View",Computers,64,2017
1414108,"Zhang, W., W. Li, and C. Zhang. ""Land cover post-classifications by Markov chain random field cosimulation based on pre-classifications by different conventional classifiers,"" International Journal of Remote Sensing, v.37, 2016, p. 926-949. doi:doi:10.1080/01431161.2016.1143136",Land cover post-classifications by Markov chain random field cosimulation based on pre-classifications by different conventional classifiers,International Journal of Remote Sensing,37,2016
1414108,"Zhao T., C. Zhang and W. Li. ""Adaptive and Optimized RDF Query Interface for Distributed WFS Data,"" ISPRS International Journal of Geo-Information, v.6, 2017. doi:10.3390/ijgi6040108",Adaptive and Optimized RDF Query Interface for Distributed WFS Data,ISPRS International Journal of Geo-Information,6,2017
1414108,"Carolyn Ariori. C., M.E. Aiello-Lammens, and J. A. Silander Jr.. ""Plant invasion along an urban-to-rural gradient in northeast Connecticut,"" Journal of Urban Ecology, 2017.",Plant invasion along an urban-to-rural gradient in northeast Connecticut,Journal of Urban Ecology,,2017
1414108,"doi:10.3390/land7010031. ""Building block level urban land use information retrieval based on Google Street View images,"" GIScience & Remote Sensing, v.54, 2017, p. 819-835. doi:Doi: http://dx.doi.org/10.1080/15481603.2017.1338389",Building block level urban land use information retrieval based on Google Street View images,GIScience & Remote Sensing,54,2017
1414108,"Wang W., W. Li, C. Zhang, and W. Zhang. ""Improving Object-Based Land Use/Cover Classification from Medium Resolution Imagery by Markov Chain Geostatistical Post-Classification,"" Land, v.7, 2018. doi:doi:10.3390/land7010031",Improving Object-Based Land Use/Cover Classification from Medium Resolution Imagery by Markov Chain Geostatistical Post-Classification,Land,7,2018
1414108,"Zhai R., C. Zhang, J. Allen, W. Li, M. Boyer, K. Segerson, and K. Foote. ""Predicting land use/cover change in Long Island Sound Watersheds and its effect on invasive species: a case study for glossy buckthorn,"" Annals of GIS, v.24, 2018, p. 83-97. doi:DOI: 10.1080/19475683.2018.1450786",Predicting land use/cover change in Long Island Sound Watersheds and its effect on invasive species: a case study for glossy buckthorn,Annals of GIS,24,2018
1414108,"Zhang W., W. Li, C. Zhang, and T. Zhao. ""Parallel computing solutions for Markov chain spatial sequential simulation of categorical fields,"" International Journal of Digital Earth, 2018, p. DOI: 10.1. doi:DOI: 10.1080/17538947.2018.1464073",Parallel computing solutions for Markov chain spatial sequential simulation of categorical fields,International Journal of Digital Earth,,2018
1414108,"Zhang, W., W. Li, C. Zhang, D. Hanink, Y. Liu, and R. Zhai. ""Analyzing horizontal and vertical urban expansions in three East Asian megacities with the SS-coMCRF model,"" Landscape and Urban Planning, v.177, 2018, p. 114-127. doi:https://doi.org/10.1016/j.landurbplan.2018.04.010",Analyzing horizontal and vertical urban expansions in three East Asian megacities with the SS-coMCRF model,Landscape and Urban Planning,177,2018
1414108,"Yu, J., W. Li, and C. Zhang. ""A framework of experimental transiogram modelling for Markov chain geostatistical simulation of landscape categories,"" Computers, Environment and Urban Systems, v.73, 2019, p. 16-26.",A framework of experimental transiogram modelling for Markov chain geostatistical simulation of landscape categories,Computers,73,2019
1414108,"Zhai, R., W. Li, C. Zhang, W. Zhang, and W. Wang. ""The transiogram as a graphic metric for characterizing the spatial patterns of landscapes,"" Landscape Ecology, 2019. doi:https://link.springer.com/article/10.1007%2Fs10980-018-0760-7",The transiogram as a graphic metric for characterizing the spatial patterns of landscapes,Landscape Ecology,,2019
1414108,"Zhang, W., C. Witharana, W. Li, C. Zhang, X. Li, and J. Parent. ""Using Deep Learning to Identify Utility Poles with Crossarms and Estimate Their Locations from Google Street View Images,"" Sensors, v.18, 2018. doi:https://doi.org/10.3390/s18082484",Using Deep Learning to Identify Utility Poles with Crossarms and Estimate Their Locations from Google Street View Images,Sensors,18,2018
1413980,"Vanderwende, B., and J. K. Lundquist. ""Could Crop Height Affect the Wind Resource at Agriculturally ProductiveWind Farm Sites?,"" Boundary-Layer Meteorology, v.158, 2016, p. 409. doi:DOI: 10.1007/s10546-015-0102-0",Could Crop Height Affect the Wind Resource at Agriculturally ProductiveWind Farm Sites?,Boundary-Layer Meteorology,158,2016
1413980,"DuVivier, K. K.. ""Wind Power Growing Pains,"" CHAPMAN NEXUS JOURNAL OF LAW AND POLICY, v.21, 2016. doi:http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2718375",Wind Power Growing Pains,CHAPMAN NEXUS JOURNAL OF LAW AND POLICY,21,2016
1413980,"DuVivier, K. K., T. Witt. ""NIMBY TO NOPE?OR YESS?,"" CARDOZO L. REV., v.38, 2017. doi:http://www.cardozolawreview.com/content/38-4/DUVIVIER.WITT.38.4.pdf",NIMBY TO NOPE?OR YESS?,CARDOZO L. REV.,38,2017
1413980,"Lee, J. C.-Y., J.K. Lundquist. ""Observing and Simulating Wind Turbine Wakes During the Evening Transition,"" Boundary-Layer Meteorology, 2017. doi:http://link.springer.com/article/10.1007/s10546-017-0257-y",Observing and Simulating Wind Turbine Wakes During the Evening Transition,Boundary-Layer Meteorology,,2017
1413980,"Vanderwende, B., B. Kosovi?, J. K. Lundquist, and J. D. Mirocha. ""Simulating effects of a wind turbine array using LES and RANS,"" Journal of Advances in Modeling Earth Systems, v.8, 2016, p. 1942. doi:10.1002/2016MS000652",Simulating effects of a wind turbine array using LES and RANS,Journal of Advances in Modeling Earth Systems,8,2016
1413980,"Bodini, N., J. K. Lundquist, and D. Zardi. ""Three-dimensional Structure of Wind Turbine Wakes as Measured by Scanning Lidar,"" Atmospheric Measurement Techniques, v.10, 2017, p. 2881. doi:https://doi.org/10.5194/amt-10-2881-2017",Three-dimensional Structure of Wind Turbine Wakes as Measured by Scanning Lidar,Atmospheric Measurement Techniques,10,2017
1413980,"Lee, J. C.-Y. and J. K. Lundquist. ""Observing and Simulating Wind Turbine Wakes During the Evening Transition.,"" Boundary-Layer Meteorology, v.164, 2017, p. 449. doi:https://link.springer.com/article/10.1007%2Fs10546-017-0257-y",Observing and Simulating Wind Turbine Wakes During the Evening Transition.,Boundary-Layer Meteorology,164,2017
1413980,"Lee, J. C.-Y., and J. K. Lundquist. ""Evaluation of the WRF Wind Farm Parameterization with meteorological and turbine power data,"" Geoscientific Model Development, v.10, 2017, p. 4229. doi:https://doi.org/10.5194/gmd-10-4229-2017",Evaluation of the WRF Wind Farm Parameterization with meteorological and turbine power data,Geoscientific Model Development,10,2017
1413980,"Marjanovic, N., J. D. Mirocha, B. Kosovi?, J. K. Lundquist, F. K. Chow. ""Implementation of a generalized actuator line model for wind turbine parameterization in the Weather Research and Forecasting model,"" Journal of Renewable and Sustainable Energy, v.9, 2017, p. 063308. doi:https://doi.org/10.1063/1.4989443",Implementation of a generalized actuator line model for wind turbine parameterization in the Weather Research and Forecasting model,Journal of Renewable and Sustainable Energy,9,2017
1413980,"Muñoz-Esparza, D., Lundquist, J. K., Sauer, J. A., Kosovi?, B. and Linn, R. R.. ""Coupled mesoscale-LES modeling of a diurnal cycle during the CWEX-13 field campaign: From weather to boundary-layer eddies.,"" Journal of Advances in Modeling Earth Systems, v.9, 2017, p. 1572. doi:doi:10.1002/2017MS000960",Coupled mesoscale-LES modeling of a diurnal cycle during the CWEX-13 field campaign: From weather to boundary-layer eddies.,Journal of Advances in Modeling Earth Systems,9,2017
1413980,"Lundquist, J. K., K.K. DuVivier, D. Kaffine, J. M. Tomaszewski. ""Costs and consequences of wind turbine wake effects arising from uncoordinated wind energy development,"" Nature Energy, v.4, 2019, p. 26. doi:https://www.nature.com/articles/s41560-018-0281-2",Costs and consequences of wind turbine wake effects arising from uncoordinated wind energy development,Nature Energy,4,2019
1413980,"Siedersleben, S. K., A. Platis, J. K. Lundquist, A. Lampert, K. Bärfuss, B. Canadillas, B. Djath, J. Schulz-Stellenfleth, T. Neumann, J. Bange, and S. Emeis.. ""Evaluation of a Wind Farm Parametrization for Mesoscale Atmospheric Flow Models with Aircraft Measurements,"" Meteorologische Zeitschrift, v.27, 2018, p. 401. doi:DOI: 10.1127/metz/2018/0900",Evaluation of a Wind Farm Parametrization for Mesoscale Atmospheric Flow Models with Aircraft Measurements,Meteorologische Zeitschrift,27,2018
1413980,"Siedersleben, S. K., J. K. Lundquist, A. Platis, A. Lampert, K. Bärfuss, B. Cañadillas, B. Djath, J. Schulz-Stellenfleth, T. Neumann, J. Bange, S. Emeis. ""Micrometeorological Impacts of Offshore Wind Farms as seen in Observations and Simulations,"" Environmental Research Letters, v.13, 2018. doi:https://iopscience.iop.org/article/10.1088/1748-9326/aaea0b/meta",Micrometeorological Impacts of Offshore Wind Farms as seen in Observations and Simulations,Environmental Research Letters,13,2018
1658209,"Sullivan, Abigail, Abigail M York, Li An, Scott T Yabiku, and Sharon J Hall. ""How does perception at multiple levels influence collective action in the commons? The case of Mikania micrantha in Chitwan, Nepal,"" Forest Policy and Economics, v.80, 2017. doi:https://doi.org/10.1016/j.forpol.2017.03.001","How does perception at multiple levels influence collective action in the commons? The case of Mikania micrantha in Chitwan, Nepal",Forest Policy and Economics,80,2017
1658209,"Sullivan, Abigail, Abigail York, Dave White, Sharon Hall, and Scott Yabiku. ""De jure versus de facto institutions: trust, information, and collective efforts to manage the invasive mile-a-minute weed (Mikania micrantha),"" International Journal of the Commons, v.11, 2017. doi:http://doi.org/10.18352/ijc.676","De jure versus de facto institutions: trust, information, and collective efforts to manage the invasive mile-a-minute weed (Mikania micrantha)",International Journal of the Commons,11,2017
1658209,"Zhao, Q., Wentz, E. A., Fotheringham, A. S., Yabiku, S. T., Hall, S. J., Glick, J. E., Dai, J., Clark, M., & Heavenrich, H.. ""Semi-parametric Geographically Weighted Regression (S-GWR): a Case Study on Invasive Plant Species Distribution in Subtropical Nepal,"" 9th International Conference on Geographic Information Science, 2016.",Semi-parametric Geographically Weighted Regression (S-GWR): a Case Study on Invasive Plant Species Distribution in Subtropical Nepal,9th International Conference on Geographic Information Science,,2016
1658209,"Abigail Sullivan, Li An, and Abigail York. ""Which perspective of institutional change best fits empirical data? An agent-based model comparison of rational choice and cultural diffusion in invasive plant management,"" Journal of Artificial Societies and Social Simulation, v.21, 2018. doi:10.18564/jasss.3611",Which perspective of institutional change best fits empirical data? An agent-based model comparison of rational choice and cultural diffusion in invasive plant management,Journal of Artificial Societies and Social Simulation,21,2018
1658209,"Yabiku, Scott, Jennifer E. Glick, Elizabeth Wentz, Dirgha J. Ghimire, and Qunshan Zhao. ""Comparing Paper and Tablet Modes of Retrospective Activity Space Data Collection,"" Survey Research Methods, v.11, 2017. doi:10.18148/srm/2017.v11i3.6741",Comparing Paper and Tablet Modes of Retrospective Activity Space Data Collection,Survey Research Methods,11,2017
1211809,"Balzotti, Chris, David L. Webster, Tim M. Murtha, Steven L. Petersen, Richard L. Burnett, and Richard E. Terry. ""Modelling the ancient maize agriculture potential of landforms in Tikal National Park, Guatemala,"" International Journal of Remote Sensing, v.34, 2013, p. 5868.","Modelling the ancient maize agriculture potential of landforms in Tikal National Park, Guatemala",International Journal of Remote Sensing,34,2013
1211809,"French, KD and Duffy, C.. ""Understanding Ancient Maya Water Resources and the Implications for a More Sustainable Future.,"" WIREs Water, v.1, 2014, p. 305.",Understanding Ancient Maya Water Resources and the Implications for a More Sustainable Future.,WIREs Water,1,2014
1313677,"Stuart, D., B. Basso, S. Marquart-Pyatt, A.P. Reimer, G.P. Robertson, and J. Zhao. ""The need for a coupled human and natural systems understanding of agricultural nitrogen loss,"" BioScience, v.65, 2015, p. 571.",The need for a coupled human and natural systems understanding of agricultural nitrogen loss,BioScience,65,2015
1211235,"Simane, B. Zaitchik, B.F. Ozdogan, M.. ""Agroecosystem Analysis of the Choke Mountain Watersheds, Ethiopia,"" Sustainability, v.5, 2013, p. 592-616. doi:10.3390/su5020592","Agroecosystem Analysis of the Choke Mountain Watersheds, Ethiopia",Sustainability,5,2013
1211235,"Berhane F, BF Zaitchik, and AK Dezfuli. ""Sub-seasonal analysis of precipitation variability in the Blue Nile River basin,"" Journal of Climate, v.27, 2014, p. 325. doi:http://dx.doi.org/10.1175/JCLI-D-13-00094.1",Sub-seasonal analysis of precipitation variability in the Blue Nile River basin,Journal of Climate,27,2014
1211235,"Simane B, BF Zaitchik, and JD Foltz. ""Agroecosystem specific climate vulnerability analysis: application of the livelihood vulnerability index to a tropical highland region,"" J Mitig Adapt Strateg Glob Change, 2014. doi:10.1007/s11027-014-9568-1",Agroecosystem specific climate vulnerability analysis: application of the livelihood vulnerability index to a tropical highland region,J Mitig Adapt Strateg Glob Change,,2014
1211235,"Bhattacharjee PS and BF Zaitchik. ""Perspectives on CMIP5 model performance in the Nile River headwaters regions,"" International Journal of Climatology, v.N/A, 2014.",Perspectives on CMIP5 model performance in the Nile River headwaters regions,International Journal of Climatology,,2014
1211235,"Satti S, BF Zaitchik, and S Sidiqui. ""The question of Sudan: a hydroeconomic optimization model for the Sudanese Blue Nile,"" Hydrology & Earth System Sciences, v.19, 2015, p. 2257. doi:doi:10.5194/hess-19-2275-2015",The question of Sudan: a hydroeconomic optimization model for the Sudanese Blue Nile,Hydrology & Earth System Sciences,19,2015
1211235,"Simane B and BF Zaitchik. ""The Sustainability of Community-based Adaptation in the Choke Mountain Watersheds, Blue Nile Highlands, Ethiopia,"" Sustainability, v.N/A, 2014.","The Sustainability of Community-based Adaptation in the Choke Mountain Watersheds, Blue Nile Highlands, Ethiopia",Sustainability,,2014
1211235,"Alemneh, Temesgen and Ambelu, Argaw and Bahrndorff, Simon and Mereta, Seid Tiku and Pertoldi, Cino and Zaitchik, Benjamin F. ""Modeling the impact of highland settlements on ecological disturbance of streams in Choke Mountain Catchment: Macroinvertebrate assemblages and water quality,"" Ecological Indicators, v.73, 2017, p. 452--459.",Modeling the impact of highland settlements on ecological disturbance of streams in Choke Mountain Catchment: Macroinvertebrate assemblages and water quality,Ecological Indicators,73,2017
1211235,"Badr HS, BF Zaitchik, AK Dezfuli, CD Peters-Lidard. ""Regionalizing Africa: patterns of climate variability in observations and global climate models,"" Journal of Climate, 2017.",Regionalizing Africa: patterns of climate variability in observations and global climate models,Journal of Climate,,2017
1211235,"Berhane, Fisseha and Zaitchik, Benjamin and Dezfuli, Amin. ""Subseasonal analysis of precipitation variability in the Blue Nile River Basin,"" Journal of climate, v.27, 2014, p. 325--344.",Subseasonal analysis of precipitation variability in the Blue Nile River Basin,Journal of climate,27,2014
1211235,"Berhane, Fisseha and Zaitchik, Benjamin and Dezfuli, Amin. ""Subseasonal analysis of precipitation variability in the Blue Nile River Basin,"" Journal of climate, v.27, 2014, p. 325--344.",Subseasonal analysis of precipitation variability in the Blue Nile River Basin,Journal of climate,27,2014
1211235,"Satti S, BF Zaitchik, HS Badr, T Tadesse. ""Understanding and enhancing dynamical seasonal predictions through objective regionalization,"" Journal of Applied Meteorology and Climatology, 2017.",Understanding and enhancing dynamical seasonal predictions through objective regionalization,Journal of Applied Meteorology and Climatology,,2017
1211235,"Satti, S and Zaitchik, B and Siddiqui, S. ""The question of Sudan: a hydro-economic optimization model for the Sudanese Blue Nile,"" Hydrology and Earth System Sciences, v.19, 2015, p. 2275--229.",The question of Sudan: a hydro-economic optimization model for the Sudanese Blue Nile,Hydrology and Earth System Sciences,19,2015
1211235,"Shortridge, Julie E and Guikema, Seth D and Zaitchik, Benjamin F. ""Machine learning methods for empirical streamflow simulation: a comparison of model accuracy, interpretability, and uncertainty in seasonal watersheds,"" Hydrology and Earth System Sciences, v.20, 2016, p. 2611.","Machine learning methods for empirical streamflow simulation: a comparison of model accuracy, interpretability, and uncertainty in seasonal watersheds",Hydrology and Earth System Sciences,20,2016
1211235,"Simane, Belay and Zaitchik, Benjamin F and Ozdogan, Mutlu. ""Agroecosystem analysis of the Choke Mountain watersheds, Ethiopia,"" Sustainability, v.5, 2013, p. 592--616.","Agroecosystem analysis of the Choke Mountain watersheds, Ethiopia",Sustainability,5,2013
1211235,"Simane, Belay and Zaitchik, Benjamin F and Ozdogan, Mutlu. ""Agroecosystem analysis of the Choke Mountain watersheds, Ethiopia,"" Sustainability, v.5, 2013, p. 592--616.","Agroecosystem analysis of the Choke Mountain watersheds, Ethiopia",Sustainability,5,2013
1211235,"Simane, Belay and Zaitchik, Benjamin F. ""The sustainability of community-based adaptation projects in the Blue Nile Highlands of Ethiopia,"" Sustainability, v.6, 2014, p. 4308--432.",The sustainability of community-based adaptation projects in the Blue Nile Highlands of Ethiopia,Sustainability,6,2014
1211235,"Alemu, Zewdie Aderaw and Ahmed, Ahmed Ali and Yalew, Alemayehu Worku and Birhanu, Belay Simanie and Zaitchik, Benjamin F. ""Individual and community level factors with a significant role in determining child height-for-age Z score in East Gojjam Zone, Amhara Regional State, Ethiopia: a multilevel analysis,"" Archives of Public Health, v.75, 2017, p. 27.","Individual and community level factors with a significant role in determining child height-for-age Z score in East Gojjam Zone, Amhara Regional State, Ethiopia: a multilevel analysis",Archives of Public Health,75,2017
1211235,"Berhane, Fisseha and Zaitchik, Benjamin. ""Modulation of daily precipitation over East Africa by the Madden--Julian Oscillation,"" Journal of Climate, v.27, 2014, p. 6016--603.",Modulation of daily precipitation over East Africa by the Madden--Julian Oscillation,Journal of Climate,27,2014
1211235,"Eggen M, M Ozdogan, BF Zaitchik, B Simane. ""Landcover classification of Ethiopian Highlands in support of erosion modeling,"" Remote Sensing, 2017.",Landcover classification of Ethiopian Highlands in support of erosion modeling,Remote Sensing,,2017
1211235,"Shortridge, Julie and Guikema, Seth and Zaitchik, Ben. ""Robust decision making in data scarce contexts: addressing data and model limitations for infrastructure planning under transient climate change,"" Climatic Change, v.140, 2017, p. 323--337.",Robust decision making in data scarce contexts: addressing data and model limitations for infrastructure planning under transient climate change,Climatic Change,140,2017
1211235,"Simane, Belay and Zaitchik, Benjamin F and Foltz, Jeremy D. ""Agroecosystem specific climate vulnerability analysis: application of the livelihood vulnerability index to a tropical highland region,"" Mitigation and Adaptation Strategies for Global Change, v.21, 2016, p. 39--65.",Agroecosystem specific climate vulnerability analysis: application of the livelihood vulnerability index to a tropical highland region,Mitigation and Adaptation Strategies for Global Change,21,2016
1211802,"Kittredge, D.B., A.G. Short Gianotti, L.R. Hutyra, D.R. Foster, and J.M. Getson. ""Landowner conservation awareness across rural-to-urban gradients in Massachusetts,"" Biological Conservation, v.184, 2015, p. 79.",Landowner conservation awareness across rural-to-urban gradients in Massachusetts,Biological Conservation,184,2015
1211802,"Templer, P.H., J. Toll, L.R. Hutyra, S.M. Raciti. ""Nitrogen and Carbon Export from Urban Areas Through Removal and Export of Litterfall,"" Environmental Pollution, v.197, 2015, p. 256.",Nitrogen and Carbon Export from Urban Areas Through Removal and Export of Litterfall,Environmental Pollution,197,2015
1211802,"Decina, S., L.R. Hutyra, C.K. Gately, J.M. Getson, A.B. Reinmann, A.G. Short Gianotti, and P.H. Templer. ""Soil respiration contributes significantly to urban carbon fluxes,"" Environmental Pollution, v.212, 2016, p. 433. doi:10.1016/j.envpol.2016.01.012",Soil respiration contributes significantly to urban carbon fluxes,Environmental Pollution,212,2016
1211802,"Short Gianotti, A.G. and P.T. Hurley. ""Gathering plants and fungi along the urban-rural gradient: Uncovering differences in the attitudes and practices among urban, suburban, and rural landowners,"" Land Use Policy, v.57, 2016, p. 555. doi:10.1016/j.landusepol.2016.06.019","Gathering plants and fungi along the urban-rural gradient: Uncovering differences in the attitudes and practices among urban, suburban, and rural landowners",Land Use Policy,57,2016
1211802,"Short Gianotti, A.G., J.M. Getson, L.R. Hutyra, and D.B. Kittredge. ""Defining urban, suburban, and rural: A method to link perceptual definitions with geospatial measures of urbanization in central and eastern Massachusetts,"" Urban Ecosystems, v.19, 2016, p. 823. doi:10.1007/s11252-016-0535-3","Defining urban, suburban, and rural: A method to link perceptual definitions with geospatial measures of urbanization in central and eastern Massachusetts",Urban Ecosystems,19,2016
1413954,"Lin, Z., T. Lin, S.H. Lim, M.H. Hove, and W.M. Schuh. ""Impact of Bakken shale oil development on regional water uses and supply,"" Journal of American Water Resources Association (JAWRA), v.54, 2018, p. 225. doi:https://doi.org/10.1111/1752-1688.12605",Impact of Bakken shale oil development on regional water uses and supply,Journal of American Water Resources Association (JAWRA),54,2018
1210360,"Di Cosmo, N.. ""Climate Change and the Rise of an Empire,"" The Institute for Advanced Study Newsletter, 2014.",Climate Change and the Rise of an Empire,The Institute for Advanced Study Newsletter,,2014
1210360,"Hu. Z. C. Zhang, Q. Hu and H. Tian. ""Temperature changes in central Asia from 1979-2011 based on multiple datasets,"" Journal of Climate, v.27, 2014, p. 1143. doi:http://dx.doi.org/10.1175/JCLI-D-13-00064.1",Temperature changes in central Asia from 1979-2011 based on multiple datasets,Journal of Climate,27,2014
1210360,"N. Pederson, A. Hessl, Baatarbileg Nachin, K. Anchukaitis. ""Pluvials, Droughts, the Mongol Empire and Modern Mongolia,"" Proceedings of the National Academy of Sciences, 2014, p. 201318677.","Pluvials, Droughts, the Mongol Empire and Modern Mongolia",Proceedings of the National Academy of Sciences,,2014
1210360,"Yang. J., H. Tian, B. Tao, W. Ren, J. Kush, Y. Liu and Y. Wang. ""Spatial and temporal patterns of global burned area in response to anthropogenic and environmental factors: Reconstructing global fire history for the 20th and early 21st centuries,"" Journal of Geophysical Research- Biogeoscience, v.119, 2014, p. 249. doi:10.1002/2013JG002532",Spatial and temporal patterns of global burned area in response to anthropogenic and environmental factors: Reconstructing global fire history for the 20th and early 21st centuries,Journal of Geophysical Research- Biogeoscience,119,2014
1210360,"Buntgen, U. and Di Cosmo, Nicola. ""Climatic and environmental aspects of the Mongol withdrawal from Hungary in 1242 (CE),"" Scientific Reports, v.6, 2016. doi:10.1038/srep25606",Climatic and environmental aspects of the Mongol withdrawal from Hungary in 1242 (CE),Scientific Reports,6,2016
1210360,"Hessl, Amy E. and Brown, Peter and Byambasuren, Oyunsanaa and Cockrell, Shawn and Leland, Caroline and Cook, Ed and Nachin, Baatarbileg and Pederson, Neil and Saladyga, Thomas and Suran, Byambagerel. ""Fire and climate in {Mongolia} (1532?2010 {Common} {Era}),"" Geophysical Research Letters, 2016, p. 2016GL069. doi:10.1002/2016GL069059",Fire and climate in {Mongolia} (1532?2010 {Common} {Era}),Geophysical Research Letters,,2016
1210360,"Büntgen, Ulf and Myglan, Vladimir S. and Ljungqvist, Fredrik Charpentier and McCormick, Michael and Di Cosmo, Nicola and Sigl, Michael and Jungclaus, Johann and Wagner, Sebastian and Krusic, Paul J. and Esper, Jan and Kaplan, Jed O. and de Vaan, Michiel A. ""Cooling and societal change during the Late Antique Little Ice Age from 536 to around 660 (AD),"" Nature Geoscience, v.9, 2016, p. 231--236. doi:10.1038/ngeo2652",Cooling and societal change during the Late Antique Little Ice Age from 536 to around 660 (AD),Nature Geoscience,9,2016
1210360,"Pan, S., Tian H., Dangal S., Ouyang Z., Tao B., Ren W., Lu C., Wang X. and Running S.. ""Modeling and monitoring terrestrial primary production in a changing global environment: Toward a multi-scale synthesis of observation and simulation,"" Advances in Meteorology, 2014. doi:http://dx.doi.org/10.1155/2014/965936",Modeling and monitoring terrestrial primary production in a changing global environment: Toward a multi-scale synthesis of observation and simulation,Advances in Meteorology,,2014
1210360,"Dangal, S.R.S, H. Tian, C. Lu, S. Pan, N. Pederson, and A. Hessl. ""Synergistic effects of climate change and grazing on net primary production in the grasslands of Mongolia,"" Ecosystems, v.7, 2016. doi:10.1002/ecs2.1274",Synergistic effects of climate change and grazing on net primary production in the grasslands of Mongolia,Ecosystems,7,2016
1210360,"Oppenheimer C, Wacker L, Xu J, Galván JD, Stoffel M, Guillet S, Corona C, Sigl M, Di Cosmo N, Hajdas I, Pan B.. ""Multi-proxy dating the ?Millennium Eruption? of Changbaishan to late 946 CE,"" Quaternary Science Reviews, v.15, 2017. doi:https://doi.org/10.1016/j.quascirev.2016.12.024",Multi-proxy dating the ?Millennium Eruption? of Changbaishan to late 946 CE,Quaternary Science Reviews,15,2017
